,0,1
1126,175,can't believe it's already been a year! I'm so excited to celebrate with my amazing hubby in Vegas for our ONE YEAR ANNIVERSARY!
1127,175,is tired of unpacking! But I love our new apartment!
1128,175,Wow! Thank you everyone for all the birthday wishes! I had such a great birthday!
1129,175,loves the married life!
1130,175,"I don't understand why someone would vote for Obama, especially after watching this video!"
1131,175,Saw the Broadway Show "Wicked" in Las Vegas last night! It was AMAZING! Such a nice break from my crazy hectic life!
1132,175,"Feels great to be home and sleep in my own bed! Now time to clean, unpack and organize!"
1133,175,"I can't believe the end has come! I saw both of my clients for the last time, packed and cleaned the apartment, and tomorrow we go home to St. George! I am so excited to see my family and friends!"
1134,175,I am feeling good! My finals are over and my first year of grad school is complete! Now time to relax until I start my summer course of Neuropathologies in 10 days!
1135,176,Do any of my beloved facebook friends have a stand-up dresser they are looking to get rid of or sell?
1136,176,Thank you everyone for the birthday wishes! 
1137,176,Thank you everyone for the engagement congratulations! I'm a blessed man!
1138,176,"My 2 week training was good. I learned a lot met some Interesting people, and had some good conversations, but I'm glad to finally be coming home this morning."
1139,176,I love a wonderful woman named Gerilyn!
1140,176,"I saw Big Boi in concert tonight, never thought I'd say that."
1141,176,Anybody good at installing car stereos?
1142,176,Anybody wanna go see Harry Potter with me real soon? Anybody?
1143,176,Long weekend of drill and now crashing.
1144,176,If anyone wants to come hiking tomorrow morning around 7:00 out to RedRock let me know. If you need a ride I can come get you.
1145,176,Got my new ESV Study Bible in the mail today. Super awesome but I need a dollie to carry it around though ;)
1146,176,Going on a hike around 0600 tomorrow morning if anyone wants to come.
1147,176,I love my Monday night smallgroup.
1148,176,Playin' halo reach with my two little bros. Good time.
1149,176,Lovin' the weather this morning in Vegas.
1150,176,"I think I'll play some CoD, even though I suck pretty bad after taking 4 months off."
1151,176,Just finished all my training today! I'll be home tonight after 18 weeks in good ol' Kentucky and I can't wait to see everybody!!
1152,176,On a much needed break from basic training with my dad here in Kentucky. Ill see you all in just seven more weeks!
1153,176,I think I'll go ahead and get off the internet for a week so I can focus on my life... goodbye cruel virtual world..
1154,176,I know I'm way behind with the program but I went and seen Avatar today and it was AWESOME!
1155,176,I just officially finished up the last class of my second year of school!!
1156,179,Had a blast at Flaming Gorge over labor day with the fam!
1157,179,Misses my husband!
1158,182,nonstantext
1159,184,"South Carolina was amazing! So honored and privileged to be invited to National President's Cup. Great learning moments, great group of referees and mentors, and some great games!
Thanks Kaesha Fry for letting me attend! #supportivewife"
1160,184,"If anyone is interested in a great part time job, usually afternoons and saturdays. Hit me up. Soccer enthusiasts will love this part time gig... "
1161,184,I had a great weekend learning and honing skills for reffing! Looking forward to the National President's Cup 2014 in SC! #STOKED
1162,184,Looking forward to another weekend of travel with the family for some officiating! woot woot!
1163,184,Jay Hutchinson wish you the best and that everything goes smoothly!
1164,184,Jay Hutchinson wish you the best and that everything goes smoothly!
1165,184,Great experiences being on the field with National Referee Alex! Learned some really great things today in the world of officiating!
1166,184,Another weekend without my loved ones by my side. :(
1167,184,Enjoying the last two weekends officiating. But totally miss the true loves of my life... Kaesha Fry and our handful ;) JT!! So glad to see them tomorrow!
1168,184,I hope that today they will be gone! ... such a headache!
1169,184,Happy happy birthday to my wonderfully perfect wife! Can barely wait for her to open her gift! Such a great surprise!
1170,184,what would you think if your teacher gave you a red or yellow card in class?
1171,184,Three red cards given... woof! I can't believe the last two
1172,184,It can be frustrating when the world as much as they say they wish it was different but continue to function under the notion of: "it's who you know not what you know" or in my case not what you do or how well you do it...
1173,184,Excited to officiate another game of the best sport in the world. I'm glad to still be around it constantly!
1174,184,Slightly burnt from a good game of officiating soccer! Love that game!
1175,184,"You know at first i was sure that my but would just kill for already riding about 20 miles, but it only hurts the first like 100 yards when you get on the bike! hahaha"
1176,184,I'm going to have a little me! how crazy is that!
1177,184,My parents are home!!!! They speak next week if you are interested!
1178,184,"So I, I must say I'm expecting a little FRY. Kaesha is Pregnant!"
1179,184,My parents will finally return from their mission on July 1! So excited to have my dad finally meet my wife!
1180,187,I'm grateful for the friends that I have here today and anyone else that has been helped by this service and others like it. Let's take care of each other everyone. 
1181,187,"Peach Pit totally took over 2018, other than that I can't say I've changed much, but I'm proud of that."
1182,187,Busy day with baby checkups and other appointments.
1183,187,"Moments away from release. Baby Jones is going home!

...Paperwork..."
1184,187,It's nice having a phone again. To anyone who may have texted me while my other phone was dead: I'm sorry. Go ahead and text me now. :)
1185,187,100% on my statistics final? Don't mind if I do.
1186,187,Ahh! Everyone at my school is using Internet Explorer!
1187,187,"I've spent all month on a wait list for a college course I need to take. I just logged on to check my wait list status and discovered that my number had come up and gone just yesterday, the one day that I didn't check in the past month. I missed the window by one hour. :( Now I'm in position 19."
1188,187,"Thank you everyone for the birthday wishes. You're all awesome!

And thank you to Facebook for putting all of those birthday wishes into one place so it only took a matter of seconds to 'like' them all. You da real MVP."
1189,187,I get so much stuff done on mornings that my carpool is running late! All the stuff I put off doing all weekend long is now mostly done.
1190,187,"Just passed my first Praxis exam. I am now Highly Qualified in High School Mathematics.

Now I just need a teaching license..."
1191,187,"""I'm a *bearly* contained ball of rage.""
...I'm definitely not okay with that."
1192,187,is stoked for his wife's Christmas! Can't wait for her to open her gifts and flip out.
1193,187,hasn't been so active on Facebook in a long time.
1194,187,is sorry to everyone who probably thinks he's shafting them because he didn't answer their texts yesterday. His phone died and therefore was unable to respond.
1195,187,"made the long, arduous journey to retrieve his phone, but arrived only to see it's final words, ""Low Battery, Power Down"" before it passed on to phone heaven for the day."
1196,187,Is finally gonna be able to do some Christmas Shopping and is pretty stoked about that.
1197,189,"Just watched 17 miracles. It was the saddest movie I have ever seen, but so inspirational."
1198,189,"i love my familise, i love my kids."
1199,190,I was thinking I get to spend the rest of my life with my best friend!!
1200,190,Because we are! He is amazing and I couldn't ask for a better husband.
1201,190,My hair has always been a favorite of mine too!
1202,190,I was just happy to take a picture of myself with no foundation because my skin is finally clearing up
1203,190,Poor you when my fist meets your face >:|
1204,190,This is awesome!
1205,190,The jolley ranchers would never make it to the oven momma
1206,190,Does anyone know what these verizon points are all about? I have a lot but don't have a freaking clue what they are for!
1207,190,"Looking through my news feed, when did Facebook become a porn site, seriously guys it's getting gross.."
1208,190,"No one to hang out with tonight.. BOO, I need my Rachael, she would hang out with me."
1209,190,Fun time with the hubby and puppies
1210,190,"Anything to help out my wonderful cousin and her baby girl would be awesome, please!"
1211,190,Did my hair all cute then read about a flash flood warning for the next two days.. Awesome!
1212,190,"Chaaaarrrlie..... You can never come back.
Name that movie!"
1213,190,Who has two thumbs and won $100 on a Planet 941 contest?! THIS GIRL RIGHT HERE!!!
1214,194,Mommy's stud muffin!!!
1215,194,"You know when you give give give and in the end your tossed aside. Im not sure why but that keeps happening to me. I'm just thankful I have my hubby, kids and family because it's honestly depressing.
#havingabadday"
1216,194,So pretty!
1217,194,Driving back from Texas made it to Arizona yay! Still along way to go yet!
1218,194,Almost done driving!!!! 18 hours!!! Me bum hurts........ TEXAS
1219,194,Just me tonight! What to do?
1220,194,Been super sick going on five days now. Woke up this morning and my face is swollen. Hate hate hate being sick!
1221,194,Couldn't have asked for a better husband and father to my two beautiful boys! Thanks for everything you do. We love you so much! ???
1222,194,About to get my workout on with Margarita!!! Kicking butt and taking names ;)
1223,194,Helped coach my son's baseball team today! So dang fun!!! So proud of Weston!
1224,194,This is my studdly little baseball player. He had his first game today! Im such a proud mommy and I'm also proud of the assistant coach Daniel Burke.
1225,194,"Pool, margarita and sun shine is what this girl needed!!!"
1226,194,Weekend with the hubby and friends in mesquite!
1227,194,So it figures the day I plan to get a pedicure I break one of my dang toes but did it stop me.....NO! I got a pedicure and went to the gym! No wimp here!
1228,194,"Gym, made breakfast, kids played with friends and did a lot of talking because I seem to never shut up. I was also up super early and now im starting to feel sleepy very sleepy......"
1229,194,Busy but productive day! Got a lot done and tomorrow will be just as busy and productive! Im in the need of a day in the sun lounging next to the pool. Yup yup!!! :)
1230,194,Having more energy and feeling stronger has done wonders in my world and to my confidence because face it ladies nothing is sexy then confidence. #lovinlife#gymlife#fitandhappy#beastettemode.
1231,194,Chili's is looking for cooks!!! If you know of anyone or are interested yourself hit me yup.
1232,194,Happy Birthday amazing lady! Love your face!!!!
1233,199,nonstantext
1234,200,Had so much fun in Denver with our friends!!! Now time to sleep!!!
1235,200,Is it free to check bags on Southwest?
1236,200,I wish I was 39 weeks along!! So sick of being sick!!!
1237,200,I think I give up on the Colts this year!!
1238,200,How do you even BEGIN to pick a baby name???
1239,200,3 years married today to Mr. Zachary Lundgreen!! Such great times. Happy Anniversary babe!
1240,200,"Husband is gone, my dog is gone! Both out camping.. It's to quiet around here!!"
1241,200,Lake Powell was great! Lots of fun with the family!!! Now can't wait to get home in Park City again!!
1242,200,Can't wait to be back in Park City cutting hair on Tuesday!!!
1243,200,Wow wow wow friends.. Thanks for all the birthday wishes!!! It was a GREAT day!!! You da best!
1244,200,you are a BABE.. haha remember Zach taking these maybe he was on a Little to much meds??
1245,200,so help me figure out pinterest??
1246,200,How come I can't even figure out SKYPE??
1247,200,How do I change a background on a blog??
1248,200,"I need a good book to read any suggestions??

P.s. I am not a wizard vampire fan"
1249,200,My moms better than all y'alls!!!! Love you Momma Kraupp
1250,200,"Driving to Texas!! Last night went through Utah, Nevada, Arizona, and New Mexico!! Now through the big big state!!"
1251,200,Such a great great wedding last night of Mo & Chase... So fun to see family and old friends!!
1252,200,Why is everyone obsessed with this royal wedding business???
1253,200,Last day of work...sad!!! I will miss all you girls!
1254,201,Sick Halo clips
1255,201,Bad ass
1256,201,I'm so excited!! Can't wait to go!!
1257,201,I need a switch now!!
1258,201,Im feeling excited this morning im in Las Vegas at a BIG flea market. Im on a mission to hunt down some retro video games to build my collection ??
1259,201,One of my favorite games of all time
1260,201,Im excited for fall!! Bring it on fall im ready!!! ????
1261,201,Looking for a job if anyone is hiring let me know please i need a job asap
1262,201,My wife is gone for today(will miss you!!)... so if anyone wants to come over and game it up let me know ??
1263,201,Having toothache is the worse I could not sleep at all for the past 2 days and hopefully today I'm getting my tooth pulled
1264,201,fuck u all :)
1265,201,alot of crazy shit went down this week in the NFL
1266,201,is a sad day today
1267,201,i hope something good will happen...but who cares!!
1268,201,time to party i got this Saturday OFF! HELL YEAH
1269,201,i dont get it why people have to be a fucking bitch
1270,201,yesterday was a shitty day getting off work and riding on a scooter through the rain not fun
1271,201,hell yeah to star wars day!!!
1272,201,why the hell do i go on to facebook!!!! and what the fuck im i still on this earth
1273,201,holy shit
1274,201,its sucks not having a car
1275,203,nonstantext
1276,204,Magnets are awesome
1277,204,"Having fun with friends, Cody Hatch and Todd Julian spent the day fabricating this amazing creation."
1278,204,Carved some pillars for a local contractor
1279,204,Started going through my wood supplies and bucking up the stuff that I am not going to use for carving the pile is growing quickly
1280,204,In case you are exhausted of calling him trump ??
1281,204,"Having a fire pit in your back yard is a wonderful thing. Had a carving that I was over 12 hours into fall of my sawhorses and crack in half yet thanks to a nice relaxing fire involving smoked sausages and smores, I now feel content."
1282,204,"Got the backyard project a little further, plus got shade sails and misters put up on the deck"
1283,204,"Enjoying some morning coffee at jazzy, the question is what to do for the rest of the day.... well where to go hiking/exploring to be more precise"
1284,204,coffee in the morning
1285,204,When life gets crazy just remember that a calm head always beats the crazies
1286,204,made it to southern utah from Salt Lake without my car having issues
1287,204,Getting ready for a 5 day camping adventure :)
1288,204,park + hammock = best way to spend lazy afternoon
1289,204,ok my day just went from blah to bad :(
1290,204,Apparently I still have to buy another tool to fix my car.
1291,204,"well unfortunantly due to work, I will have to wait yet again to get my car running"
1292,204,"driveway is free of snow, though there is nearly a foot on the road....."
1293,204,"Today is the day that I prove my toaster oven is all mighty. A game hen, portobello mushrooms, and an assortment of other random vegetables will be made to fit and I will be victorious. :)"
1294,204,looks like it might be yet another quiet saturday evening :/
1295,204,"it has been a rather pleasant evening, now the question is what to do with the rest of it......sketch,paint.......maybe build a new electronic cigarette......."
1296,207,"Her name was Roya Jade, it was a LivingSocial coupon deal last year."
1297,207,"This is Peru, up above Machu Picchu (which you can kind of see behind us) along the Sun Gate Trail."
1298,208,"Last day to sign up, would love to see you guys there! Plus I'm bringing treats??"
1299,208,"I am so excited to announce that we are starting make it take classes in Yuma, Az!"
1300,208,"Hey friends I usually don t put my little business stuff on here, but if anyone has been looking for fabric pumpkins I have a sale going on today only."
1301,213,"Thats always good to be alive. How you feeling, you working still"
1302,213,I think the broncos just need to throw in the towel and forfeit. 5 int and 22 to zip thats an @ss wooping at home
1303,213,"Michigan? Not even close, I've never even been there."
1304,213,No shit! Now a days your damned if you do and damned if you don't.
1305,213,There's always a silver lining!
1306,213,Yum!!!
1307,213,This is bitchin!
1308,213,"""In a moment of pure frustration today,I came to the conclusion that there is no angry way to say 'BUBBLES'..."""
1309,213,The new drink the fuh
1310,213,Really wish I could have this baby sometime within the next couple of days. Little shit wants to keep warm
1311,213,Does anyone know of any tricks to try so me and the wife can have this baby.
1312,213,"Did you know when you eat the center of a donut, it has no calories?"
1313,213,"OMG you are not going to believe it, i saw the cutest thing in a store window and i was going to buy it for you but then I realized that it was my reflection!!"
1314,213,Any one who likes my status on once in a lifetime photography make sure you like her page to
1315,213,I have found Victoria's secret and I love it :-) :-)
1316,213,I just love working Saturday's having to get up early........ not but good thing is not a long day
1317,213,"you weren't a mistake, you were a lesson learned"
1318,213,"Have you ever noticed that if you eat all the charms from the cereal, all you are left with is cat food?"
1319,213,I love my wife and can't wait tell the little guy gets here.
1320,215,we got a good one! (ps how adorable is seth in this picture?!)
1321,215,don't mind seth's broken neck...
1322,215,my girls are so adorable its unfair to the rest of you... :)
1323,215,you better believe i've been a chocoholic since i was a baby!
1324,215,can i pay someone to photoshop my hair out of nate's face and enhance the background? anyone? anyone? cuz i LOVE this picture!
1325,215,The purpose of our trip was for a Rachael to go to a clinic called the Able Kids Foundation. They gave me lots of insight into Rachael s Central Auditory Processing Disorder and gave me ideas on how to help her both at home and at school. 
1326,216,Can't believe Lillian is 5 today!!! Happy Birthday to my sweet girl! She's getting so big!
1327,216,"Lillian turned 3 at 7:51 this morning, going to have a fun day!"
1328,216,The girls singing the sunshine song.
1329,216,Lilly and Natalee doing the skeleton dance.
1330,216,This is the last time I'm giving natalee watered down apple juice at dinner she was so wired she stayed up WAY past bedtime!
1331,216,Going to DIsney on Ice tonight!! Lilly has been talking about going all week!! It's going to be a fun night :)
1332,216,Had to try on her Halloween costume as soon as it arrived in the mail!!
1333,216,Starting to decorate the house! I love Halloween!
1334,216,Both girls with their makeup done :)
1335,216,What Natalee does to me every time we brush her teeth and how she reacts when I started doing it back to her
1336,216,Cookies by Lilly :) made them all by herself with her easy bake oven.
1337,216,All ready for casual wear with one of last years royalty!
1338,216,just got home from being in boise all day now time to eat cafe rio :)
1339,216,"My family will be here in a few hours. I'm excited to see them, can't wait for Christmas!"
1340,216,I have the best husband ever!!!!! He just surprised me with an early Christmas present!!! An iPad 2!!!
1341,216,So our car stopped working on christmas. Had it towed to boise today so the dealership could fix it. Well a rodent climbed under the hood and chewed up a bunch
1342,216,Going to have a busy day need to clean up and set up the xmas tree!! Sooo much unpacking to do still!!
1343,216,going to idaho today!! then going to see my husband tomorrow!! I cant wait!!!!
1344,217,"For those who want to vote, but didn t register or update your information in time, you can still vote!"
1345,217,I miss you friend! Wish we were still neighbors!
1346,217,"Anyone know where I can get some pebble ice by the bag? Other than Sonic, they wouldn t sell us any yesterday."
1347,217,we miss you! You should come up here and hang out with us sometime!
1348,219,Sweet Grass Hills
1349,219,"You hurt my feelings sometimes Edward, but thats why I love you."
1350,219,"This is just a small animation from my capstone project, it part of one story called Turtle goes to War (minus the song)."
1351,219,Sonja wrote me the best haiku. And it made my day...week...month...year.
1352,219,New band photo for The Sweetened Crabapples. You've probably never heard of them. Hahahaha
1353,219,Happy Indigenous People's Day! 
1354,223, All good things must come to an end . Unfortunately that is true... and all too often great things come to an end way too soon. Love you dad! Miss you like crazy!!
1355,223,Much needed relaxation weekend! Thank you Liz Sturm Bond and Edwin Bond for having us. We had so much fun with you guys! We love you both so very much!! We are so blessed to live in God s country.
1356,223,Happy birthday sweet and beautiful Jenessa Sahagun! Can t wait to make many more memories.
1357,223,I will share this every time I see it! Hope his infectious laugh can brighten your day. I miss him so much! The pain is and always will be a part of me. I am proud to be his daughter.
1358,223,"Ma boy ??. Happy Easter everyone. 
He has risen!"
1359,223,Happy Sabbath friends and family!
1360,223,My 14 year old just asked  who s OJ Simpson? .... aaaaand I have failed as a mother.
1361,223,Prayers for the families impacted.
1362,224, Just let me live my life.. 
1363,224,Haha.. Ellen is hilarious!
1364,224,focus.
1365,224,Let's get these men recognized for all their hard work. Working around the clock to restore power to those who may not even know how hard these men are working! Thank a lineman!
1366,224,My cute nephews team!! LETS GO DIXIE!! #27
1367,224,Cutest little entrepreneurs are selling at golliard!! Come support their "small business!"
1368,224,It'll be a fun night with all things ladies love! I might even be giving away some lula-love??
1369,224,My family! ??
1370,224,Old story but good info!
1371,224,Is my connection ok?
1372,224,"""We made it"" I love my gramps so very much! So proud to have such a kind, caring and compassionate individual as my grandpa--it's no wonder why he was successful, heart of gold!"
1373,224,Plus I'll have yummy treats??
1374,226,It's one of my favorites ??
1375,226,You guys come down to stg so we can do lunch and hair!!
1376,226,"Haha it's the town center in Jackson Hole. They've got these arches over each entrance into the park, all made of antlers!"
1377,227,"Another great article about my Grandpa Talley! And yes, I still dream about those cinnamon rolls ;)"
1378,227,Monday marks 14 years since I had my first (real) date and kiss with this man right here! We were so young and lived 300 miles away from each other but I knew I was going to marry him! He definitely is the best birthday present I've ever had!
1379,227,I absolutely hate everything about 4:00 in the morning! In case anyone was wondering...
1380,227,AHHHH! I think I need to buy a rake before summer so we can enjoy the firepit
1381,227,"5:00... while your traffic is awesome, I miss my sleep. 1 hour of sleep isn't going to cut it today. Here's to hoping I can stay awake for my first clinical of nursing school!"
1382,227,"Felt really motivated to write my psychology paper today (a month early) since I don't have as heavy of a homework load this weekend. I finished 2 paragraphs of my 5 pages and am now completely unmotivated. I tried, right?"
1383,227,Monday... I hate you!
1384,227,"Psychology mid-term, nursing essentials test, and pharmacology test next week. Its a good thing Monday is a holiday..."
1385,227,I really want to crawl back into bed and sleep for 2 weeks. Is that too much to ask?
1386,227,Who wants to go see Eli Young Band in Wendover in May? Cause I do!
1387,227,Lady Antebellum concert tonight! So excited to see them again :)
1388,227,"Pharmacology, I hate you! That is all..."
1389,227,This girl just got 2 meet and greet passes for Jana Kramer on Friday night! Maybe I will bump in to Lady Antebellum backstage too ;)
1390,227,Worst nights sleep ever! Ugh... :(
1391,227,BRONCOS ARE HEADED TO THE SUPER BOWL!!!!! SOOO EXCITED :)
1392,227,So many books this semester. Plus still using last semester's too. Now I know why school costs so much money!
1393,227,I really hate the fact that I buy short scrub bottoms and still have to cut 4 1/2 inches off the bottom! Hope my sewing machine is feeling friendly today...
1394,228,"Man I have been in my own world I haven't realized its almost Halloween until last night, ugh I am a loser."
1395,228,"
My poor Dad and his broken leg :("
1396,228,My mom just told me that when the Beatles became popular she was in the fifth grade; when I was the fifth grade it was Backstreet boys. What a generation gap.
1397,228,"Survived midterms, but barely, I don't remember it being like this any other semester."
1398,228,"wow six tests this week, gotta love midterms."
1399,228,"Wow I love Fridays! No work and only one class, nice!"
1400,228,2 hours of sleep wooohoooo! Work and 3 classes bring it on!
1401,228,I like to think I am good at cooking but I enjoy my moms food more than mine and I think its because food tastes better when you don't have to cook it.
1402,228,"I have been sick for a week, I want to feel better! My throat kills!"
1403,228,Wow I already read 2 out of 4 syllabuses and it is going to be a busy semester *sigh* I am scared!
1404,228,"I am so bored it is the last weekend until school starts, ugh let the pressure begin."
1405,228,"Man I am having an off day, not a bad one just an airheaded one!"
1406,228,5 years ago today my husband Matt told me he "kinda liked me" lol good times
1407,228,"The day is so slow here in the box office, my last Saturday"
1408,228,I am so sick of facebook! I am bored out of my mind at work!
1409,228,"Wow I am so ready to take a break, I have been dreaming about work..."
1410,228,"I want to start a pet rescue, I wish I had a house of my own"
1411,228,"I am very tired, I worked out at 5:30 haven't done that in forever!"
1412,228,"i don't know this family, but I have followed their story. My heart aches for them."
1413,229,My husky is awesome.
1414,229,"I know it's late, but thanks everyone for the B-Day wishes!"
1415,229,"I'm not sure why everyone is complaining, but I love driving in the snow. I dare say I prefer it over any other season."
1416,229,I love how people read things on fb and think its real. Great source to get your news from...
1417,229,"Welp, Signed the papers today.I am now a homeowner!"
1418,229,This is a great cause! Please take the time to vote for Dixie State College! My little sister Sage started this application. It only takes 3 seconds to vote (you can use each of your devices to vote)! Voting ends at 6:00 so please vote now!
1419,229,Thanks for all the birthday wishes yesterday! It was a good day!
1420,230,Lack of vaccinating = Lack of education
1421,230,Awesome day! First NFL game for Lexi and me...thanks for the tickets babe! You take spoil us Erica Hummel! Love you lots! I think Lexi had more fun than anyone and certainly got lots of attention and compliments from everyone around us!
1422,230,Sorry it's a few days late but...Thanks for all the birthday wishes...it was fun sharing it with my little angel and Erica took very good care of us! Couldn't ask for anything more!
1423,230,The real reason to get excited on Halloween! The fist Jazz game w my baby girl! I finally got to dress her in her basketball onesie!
1424,230,Best wife ever!!! Come home to funeral potatoes cooking in the oven and chicken marinated and ready to be thrown on the grill! Love my sweetheart!
1425,230,Baby girl loves her bath!
1426,230,Is there anything better than watching conference with my sweet wife and holding my perfect little baby girl? I think not!! #soblessed
1427,230,Cutest baby ever...first time wearing a headband and she definitely pulls it off! I gotta admit I am totally and utterly smitten! #lovemybabygirltopieces
1428,230,Well it's official...I am gonna be out numbered...and I couldn't be more excited!!! Lucky me! (if you don't know what I'm talking about check out my wife's profile pic) ha
1429,230,It's official...I want to root against BOTH teams in the Super Bowl...
1430,230,I love the fact that people said he couldnt make it in the NBA and tonight Jimmer will make his first start!
1431,230,"I have the Jets D on my fantasy team, but who cares...go Broncos...go Tebow!"
1432,231,Nothing beats getting home from work 5 minutes after closing:)
1433,231,What a crap day.
1434,231,That moment you regret commenting on someone's status cause you just get one notification after another:/
1435,231,I remember a time when I had friends and a social life. Where did that go?
1436,231,Tom just tried to give me crabs at sunset beach
1437,231,Glad to be off work. Crap day if I ever saw one.
1438,231,Is your ass jealous of the shit that comes out of your mouth?
1439,231,It's weird not working in Mesquite today.
1440,231,So sick of working every Saturday and Sunday. Can't wait until my new location on Bluff St. opens!
1441,231,"Off today. Good to know I don't have to do anything today.. unfortunately, I have nothing to do. Go figure."
1442,231,Dean Olson is a 'like' whore. He likes everything.
1443,231,Aaaaahhhhhh! Why does the universe hate me so bad right now?!?!?!?!
1444,231,Whoever decided Adele was good and let her record music should be shot.. Just sayin
1445,231,Last Monday I'll ever work here :D
1446,231,My garage looks so sad with only 1 car in it:(
1447,231,I hate Mosquitos! But at least the trip was fun.
1448,231,Of course it has to be slow so it's awkward today.....
1449,231,Could today possibly get any worse??
1450,233,My best headshot to date.
1451,233,Happy 3rd birthday to this little ham sandwich! Wish I were closer so we could be laughing and hanging like this always.
1452,233,Homegirls
1453,233,Love of my life
1454,233,"For my birthday this year, I'm asking for donations to Planned Parenthood. I've chosen this nonprofit because their mission means a lot to me, and I hope you'll consider contributing as a way to celebrate with me. Every little bit will help me reach my goal."
1455,233,Fresh and fancy.
1456,234,"Worst Daughter Award goes to: me. :( When you volunteer to pick your mom up from work when her car is being worked on, don't forget and leave her standing out in the dark..."
1457,235,2 hours and a few choice words later 6 spark plugs have been replaced. I win! I think...
1458,235,Here's a sample of the views from my windowless office. I must say I love my job
1459,235,First time fishin for crawdads
1460,235,I love my wife!!!
1461,235,My wife has had me on bed ARREST since we got home from the hospital and I am bored out of my mind!
1462,235,"I would like to officially thank my beautiful, wonderful and amazing wife Ricqui Griffiths she has done so much for me in the last 24 hrs especially. She hasn't taken any time to herself even after I kept her up all night last night! I love you babe and don't deserve you"
1463,235,24 hours later and he's doing great! Pain when he coughs but doing much better
1464,235,This is Justins wife. Justin is grounded today until he cleans his room. Any inquiries to play will be denied until that happens.
1465,235,Shouldn't have drank that monster when I got home from work...now I'm eating ice cream cake and watching a movie at 12:30 am
1466,235,Playing with grandpa's new puppy
1467,235,This is my cubicle:) Jealous?
1468,235,Porter just came over to me with a mouth full of food wanting some of my drink. I told him not with food in his mouth and he promptly spit the food into his hand and handed it to me then took my drink the little punk
1469,235,Corn meal pancakes are definitely not my worst idea ever
1470,235,so not only does Porter like pickles he loves pickle juice i think he would have drank the whole jar if i let him
1471,236,"If I had a nickle for every hour I've spent typing up how to interpret the results of a regression, I'd retire right now. But since I don't, I'll continue typing papers on how to interpret a regression coefficient."
1472,236,I was just notified by a major university that I'm a finalist for their PhD program. Hahaha the funny thing is that I didn't even apply. I've always said its better to be good than lucky!!!
1473,236,"I struggle to differentiate between society's obsession with zombie vampires, and my friends' obsession with self- and home-defense. By all means, obsess over whatever fantasies you please."
1474,236,I feel I'm better at math then most until I encounter absolute values; then I wonder how I passed math 1010. Now I know how Dwight feels at the line.
1475,236,"Ticked about overtime rules; why doesn't the other team get chance to tie? Obviously I wanted Packers, but was impressed with Seahawk's resilience."
1476,236,Just heard of no-makeup Monday. For the record: I think makeup makes 99% of women less attractive.
1477,236,"reflecting on the many people who have contributed to and blessed my life. If you're one of those people, thanks."
1478,236,Why am I frustrated that my success in Quantitative Methods is heavily dependent on memorizing macro models?
1479,236,Note to self if I ever teach metrics: Don't put 50 covariates in every model and require the students to explain each in detail; I'm confident 20 will suffice.
1480,236,Yesterday was a long/stressful day; it felt good to come home and find kind messages from so many amazing people. Thanks guys!
1481,236,What can one infer about themselves when each Friday and Saturday night their email becomes littered with conversations regarding matrices and systems?
1482,236,"I think if ""Still Dre"" doesn't make top 10 beats, then its knockin on the door."
1483,236,Homework due tomorrow: i.e. looking forward to another sleepless night :)
1484,236,Little treat to myself: I brought the chainsaw up and I'm going to go cut some wood and listen to country music. Soo excited!
1485,236,I'm really getting tired of trail cameras.
1486,236,"I'm feeling terribly blessed to be able to associate with the people I do. Why am I so fortunate to be around these people?...Three possibilities come to mind: (1) random luck, (2) divine intervention, or (3) choices I've made. My instinct is some combination of the three. I can't help but wonder what the weights are on those three factors, or how those factors may interact together."
1487,236,"My life is crazy, but then, so is everyone elses'?"
1488,236,"Why does MATLAB hate me, when I only tried to be its friend!?"
1489,236,Ghost from the past: I'm ungrateful that I failed to learn integration by parts.
1490,238,Deacon Brodie's Tavern
1491,238,Highlands Fairy Pools
1492,239,nonstantext
1493,241,nonstantext
1494,243,"Please share this video, an anonymous donor will give $1 to O.U.R. for every share. ??????"
1495,243,"Hey Tiffany, remember that one time you were visiting and we had a bat in our house? Remember how it flew at us and I screamed like a child out of sheer terror? Good times.Thank goodness for an amazingly brave husband who cornered it in our bedroom, smacked it with the broom and got it out the window. ???? And thank you, Tiff for offering to be my bat-slayer if it had just been us at home. I've got good people around me folks."
1496,243,"My heart is breaking for my friend Megan, who lost her husband this week. I'm sure she could use any help anyone can give."
1497,243,"This is our sweet niece, Lila. She is one of only about 23 people worldwide with her same chromosome duplication. A lot of things are difficult for her, but I have never met anyone who embodies pure love more than she does. We love you,"
1498,243,This kid was pretty excited about his first day of kindergarten today! (He's holding up a K for kindergarten) ??
1499,243,Who has this book? I got it used on Amazon and the last page is ripped out. ?? Anyone want to tell me what it says so I can read it to my kids? ??
1500,243,Any of my St George friends know if there is a soccer team that would still allow me to sign up my almost 6 year old?
1501,244,Getting my golfer's club on...
1502,245,We're married. -to each other.
1503,245,Now THAT'S what a jazz band is supposed to look like. 
1504,245,"Okay, so I know not all of these are in Logan, but I lived in Logan during their taking. So there."
1505,245,That's it - I'm running away to Mexico. And I'm taking my wife with me.
1506,245,"Mate... in a pineapple... nuff said. Oh, and a classic Joseph face. This was at the Maxwell cabin!"
